Timestamp,Price,Price_from,Price_to
2024-03-06 07:45:07,51989.4840066191,,51989.4840066191
2024-03-06 07:50:22,51958.333062799895,51989.4840066191,51958.333062799895
2024-03-06 07:55:23,52006.12149715593,51958.333062799895,52006.12149715593
2024-03-06 08:00:20,52367.6232170872,52006.12149715593,52367.6232170872
2024-03-06 08:05:40,52511.00150533794,52367.6232170872,52511.00150533794
2024-03-06 08:10:31,52489.1237818925,52511.00150533794,52489.1237818925
2024-03-06 08:15:24,52865.23307847851,52489.1237818925,52865.23307847851
2024-03-06 08:20:58,53028.28709831387,52865.23307847851,53028.28709831387
2024-03-06 08:26:03,52900.8508749977,53028.28709831387,52900.8508749977
2024-03-06 08:31:28,52924.445759702736,52900.8508749977,52924.445759702736
2024-03-06 08:34:59,52966.912560718105,52924.445759702736,52966.912560718105
2024-03-06 08:39:57,52950.053612984695,52966.912560718105,52950.053612984695
2024-03-06 08:45:15,52625.175874224646,52950.053612984695,52625.175874224646
2024-03-06 08:51:16,52520.128717893545,52625.175874224646,52520.128717893545
2024-03-06 08:54:57,52499.48067331925,52520.128717893545,52499.48067331925
2024-03-06 09:00:10,52552.25109646925,52499.48067331925,52552.25109646925
2024-03-06 09:04:58,52722.780675320115,52552.25109646925,52722.780675320115
2024-03-06 09:10:17,52826.908154672004,52722.780675320115,52826.908154672004
2024-03-06 09:14:59,52710.082374718404,52826.908154672004,52710.082374718404
2024-03-06 09:19:59,52699.74487068742,52710.082374718404,52699.74487068742
2024-03-06 09:25:18,52866.395739329186,52699.74487068742,52866.395739329186
2024-03-06 09:30:19,52671.75378599405,52866.395739329186,52671.75378599405
2024-03-06 09:34:55,52539.08827334997,52671.75378599405,52539.08827334997
2024-03-06 09:40:12,52375.449085396904,52539.08827334997,52375.449085396904
2024-03-06 09:45:14,52464.22733450949,52375.449085396904,52464.22733450949
2024-03-06 09:50:17,52413.83286589825,52464.22733450949,52413.83286589825
2024-03-06 09:54:54,52354.02316708835,52413.83286589825,52354.02316708835
2024-03-06 10:00:22,51924.90414787698,52354.02316708835,51924.90414787698
2024-03-06 10:05:22,52140.66414995969,51924.90414787698,52140.66414995969
2024-03-06 10:09:54,52235.6469759439,52140.66414995969,52235.6469759439
2024-03-06 10:15:22,52243.603704385125,52235.6469759439,52243.603704385125
2024-03-06 10:20:36,52365.58854751283,52243.603704385125,52365.58854751283
2024-03-06 10:25:18,52393.869729785074,52365.58854751283,52393.869729785074
2024-03-06 10:30:12,52275.839650465045,52393.869729785074,52275.839650465045
2024-03-06 10:35:20,52233.140929941736,52275.839650465045,52233.140929941736
2024-03-06 10:40:43,52288.8990571092,52233.140929941736,52288.8990571092
2024-03-06 10:45:16,52375.65494828783,52288.8990571092,52375.65494828783
2024-03-06 10:51:24,52400.53718857665,52375.65494828783,52400.53718857665
2024-03-06 10:55:39,52427.11432701646,52400.53718857665,52427.11432701646
2024-03-06 11:00:42,52406.39999393646,52427.11432701646,52406.39999393646
2024-03-06 11:05:20,52399.97093553521,52406.39999393646,52399.97093553521
2024-03-06 11:10:04,52381.534595897894,52399.97093553521,52381.534595897894
2024-03-06 11:15:17,52312.49647100838,52381.534595897894,52312.49647100838
2024-03-06 11:20:15,52479.10349467047,52312.49647100838,52479.10349467047
2024-03-06 11:25:24,52784.35816780054,52479.10349467047,52784.35816780054
2024-03-06 11:30:17,52731.07993316765,52784.35816780054,52731.07993316765
2024-03-06 11:35:12,52584.64151887923,52731.07993316765,52584.64151887923
2024-03-06 11:40:27,52560.898570831916,52584.64151887923,52560.898570831916
2024-03-06 11:45:13,52641.74073991761,52560.898570831916,52641.74073991761
2024-03-06 11:50:25,52706.32437515149,52641.74073991761,52706.32437515149
2024-03-06 11:55:29,52660.735942749794,52706.32437515149,52660.735942749794
2024-03-06 12:00:32,52851.13140262378,52660.735942749794,52851.13140262378
2024-03-06 12:05:18,53061.64203372831,52851.13140262378,53061.64203372831
2024-03-06 12:10:28,52936.87928858476,53061.64203372831,52936.87928858476
2024-03-06 12:15:32,52685.32994789581,52936.87928858476,52685.32994789581
2024-03-06 12:21:05,52611.657408889965,52685.32994789581,52611.657408889965
2024-03-06 12:25:53,52537.93813514198,52611.657408889965,52537.93813514198
2024-03-06 12:31:48,52601.87742639694,52537.93813514198,52601.87742639694
2024-03-06 12:36:01,52494.37022702622,52601.87742639694,52494.37022702622
2024-03-06 12:40:57,52424.267181971205,52494.37022702622,52424.267181971205
2024-03-06 12:46:00,52160.82931905328,52424.267181971205,52160.82931905328
2024-03-06 12:51:18,51661.325511355695,52160.82931905328,51661.325511355695
2024-03-06 12:56:04,52099.415038419844,51661.325511355695,52099.415038419844
2024-03-06 13:00:56,51846.18337963807,52099.415038419844,51846.18337963807
2024-03-06 13:06:28,51956.29176639884,51846.18337963807,51956.29176639884
2024-03-06 13:11:35,51655.419977883284,51956.29176639884,51655.419977883284
2024-03-06 13:16:20,51804.804741918415,51655.419977883284,51804.804741918415
2024-03-06 13:21:32,52083.50907871099,51804.804741918415,52083.50907871099
2024-03-06 13:27:05,51934.89057510013,52083.50907871099,51934.89057510013
2024-03-06 13:31:48,51935.93001298419,51934.89057510013,51935.93001298419
2024-03-06 13:36:53,52048.175911079175,51935.93001298419,52048.175911079175
2024-03-06 13:42:04,52028.22318171071,52048.175911079175,52028.22318171071
2024-03-06 13:47:07,51792.270300712466,52028.22318171071,51792.270300712466
2024-03-06 13:52:01,52042.196340349336,51792.270300712466,52042.196340349336
2024-03-06 13:56:42,52252.808486405396,52042.196340349336,52252.808486405396
2024-03-06 14:02:09,52215.66412149616,52252.808486405396,52215.66412149616
2024-03-06 14:05:05,52375.864789952706,52215.66412149616,52375.864789952706
2024-03-06 14:10:22,52489.34972407053,52375.864789952706,52489.34972407053
2024-03-06 14:15:18,52590.222648293646,52489.34972407053,52590.222648293646
2024-03-06 14:20:14,52539.03826952535,52590.222648293646,52539.03826952535
2024-03-06 14:25:19,52549.331925757244,52539.03826952535,52549.331925757244
2024-03-06 14:30:06,52499.11019312068,52549.331925757244,52499.11019312068
2024-03-06 14:35:00,52804.99132262185,52499.11019312068,52804.99132262185
2024-03-06 14:40:10,52637.042555089916,52804.99132262185,52637.042555089916
2024-03-06 14:45:25,52281.873001200634,52637.042555089916,52281.873001200634
2024-03-06 14:51:08,52006.179159041705,52281.873001200634,52006.179159041705
2024-03-06 14:55:02,52457.905034739786,52006.179159041705,52457.905034739786
2024-03-06 15:00:11,52053.46754211425,52457.905034739786,52053.46754211425
2024-03-06 15:05:06,51866.3052193125,52053.46754211425,51866.3052193125
2024-03-06 15:10:35,51563.10935746617,51866.3052193125,51563.10935746617
2024-03-06 15:15:18,51919.49015518082,51563.10935746617,51919.49015518082
2024-03-06 15:20:24,51967.326995924675,51919.49015518082,51967.326995924675
2024-03-06 15:25:10,51817.464789176884,51967.326995924675,51817.464789176884
2024-03-06 15:30:30,52083.170635842245,51817.464789176884,52083.170635842245
2024-03-06 15:35:19,52314.212985587335,52083.170635842245,52314.212985587335
2024-03-06 15:40:34,52391.25060204009,52314.212985587335,52391.25060204009
2024-03-06 15:45:40,52314.45001760334,52391.25060204009,52314.45001760334
2024-03-06 15:50:35,52241.83697032878,52314.45001760334,52241.83697032878
2024-03-06 15:55:39,52163.80004935039,52241.83697032878,52163.80004935039
2024-03-06 16:01:48,52227.029606736636,52163.80004935039,52227.029606736636
2024-03-06 16:05:55,52278.21654613641,52227.029606736636,52278.21654613641
2024-03-06 16:11:03,52469.201879404245,52278.21654613641,52469.201879404245
2024-03-06 16:16:27,52417.563809458225,52469.201879404245,52417.563809458225
2024-03-06 16:20:53,52376.14576097557,52417.563809458225,52376.14576097557
2024-03-06 16:26:01,52454.46965936823,52376.14576097557,52454.46965936823
2024-03-06 16:30:01,52489.45615434118,52454.46965936823,52489.45615434118
2024-03-06 16:35:30,52300.877840718465,52489.45615434118,52300.877840718465
2024-03-06 16:40:20,52158.607757759346,52300.877840718465,52158.607757759346
2024-03-06 16:45:37,52229.900771152475,52158.607757759346,52229.900771152475
2024-03-06 16:50:19,52251.202577253156,52229.900771152475,52251.202577253156
2024-03-06 16:55:26,52354.78959061902,52251.202577253156,52354.78959061902
2024-03-06 17:00:52,52617.711973402234,52354.78959061902,52617.711973402234
2024-03-06 17:05:55,52491.24086148564,52617.711973402234,52491.24086148564
2024-03-06 17:10:51,52524.83839767156,52491.24086148564,52524.83839767156
2024-03-06 17:15:54,52593.00784736719,52524.83839767156,52593.00784736719
2024-03-06 17:20:55,52404.57245420679,52593.00784736719,52404.57245420679
2024-03-06 17:25:51,52470.073267689775,52404.57245420679,52470.073267689775
2024-03-06 17:30:43,52466.78931302052,52470.073267689775,52466.78931302052
2024-03-06 17:36:21,52656.207631870806,52466.78931302052,52656.207631870806
2024-03-06 17:42:30,52453.25679617956,52656.207631870806,52453.25679617956
2024-03-06 17:45:26,52481.96209869727,52453.25679617956,52481.96209869727
2024-03-06 17:50:20,52611.51025899517,52481.96209869727,52611.51025899517
2024-03-06 17:56:39,52777.863551638366,52611.51025899517,52777.863551638366
2024-03-06 18:00:39,52803.42142583667,52777.863551638366,52803.42142583667
2024-03-06 18:05:22,52958.10897317833,52803.42142583667,52958.10897317833
2024-03-06 18:10:11,52720.83550396622,52958.10897317833,52720.83550396622
2024-03-06 18:15:14,52601.0262788903,52720.83550396622,52601.0262788903
2024-03-06 18:19:54,52663.02954210134,52601.0262788903,52663.02954210134
2024-03-06 18:25:02,52693.26333200364,52663.02954210134,52693.26333200364
2024-03-06 18:30:35,52646.94266808732,52693.26333200364,52646.94266808732
2024-03-06 18:35:01,52699.12470488886,52646.94266808732,52699.12470488886
2024-03-06 18:39:52,52516.98446675973,52699.12470488886,52516.98446675973
2024-03-06 18:44:59,52512.57001912067,52516.98446675973,52512.57001912067
2024-03-06 18:50:51,52469.03978337074,52512.57001912067,52469.03978337074
2024-03-06 18:55:27,52470.291251828174,52469.03978337074,52470.291251828174
2024-03-06 19:00:34,52620.456450572456,52470.291251828174,52620.456450572456
2024-03-06 19:05:11,52520.46647924605,52620.456450572456,52520.46647924605
2024-03-06 19:10:31,52589.06994613274,52520.46647924605,52589.06994613274
2024-03-06 19:15:07,52545.68491625825,52589.06994613274,52545.68491625825
2024-03-06 19:20:14,52676.705477229734,52545.68491625825,52676.705477229734
2024-03-06 19:25:19,52554.96444567406,52676.705477229734,52554.96444567406
2024-03-06 19:30:29,52776.63459712377,52554.96444567406,52776.63459712377
2024-03-06 19:35:19,52706.38311914616,52776.63459712377,52706.38311914616
2024-03-06 19:40:15,52607.8448391603,52706.38311914616,52607.8448391603
2024-03-06 19:45:26,52585.267360640355,52607.8448391603,52585.267360640355
2024-03-06 19:50:05,52435.098472972524,52585.267360640355,52435.098472972524
2024-03-06 19:54:57,52498.24699633898,52435.098472972524,52498.24699633898
2024-03-06 20:00:06,52482.165948253256,52498.24699633898,52482.165948253256
2024-03-06 20:06:18,52593.83835710097,52482.165948253256,52593.83835710097
2024-03-06 20:10:26,52657.59657493435,52593.83835710097,52657.59657493435
2024-03-06 20:15:25,52817.64317004766,52657.59657493435,52817.64317004766
2024-03-06 20:20:23,53007.181853587594,52817.64317004766,53007.181853587594
2024-03-06 20:25:25,52879.19441274734,53007.181853587594,52879.19441274734
2024-03-06 20:30:27,52771.58722889744,52879.19441274734,52771.58722889744
2024-03-06 20:35:03,52642.86220859047,52771.58722889744,52642.86220859047
2024-03-06 20:41:01,52573.40446293778,52642.86220859047,52573.40446293778
2024-03-06 20:45:06,52569.941268214505,52573.40446293778,52569.941268214505
2024-03-06 20:50:02,52769.604128168394,52569.941268214505,52769.604128168394
2024-03-06 20:55:13,52834.3404195261,52769.604128168394,52834.3404195261
2024-03-06 21:00:40,52747.316103179975,52834.3404195261,52747.316103179975
2024-03-06 21:05:28,52496.552188984424,52747.316103179975,52496.552188984424
2024-03-06 21:10:35,52469.91319613698,52496.552188984424,52469.91319613698
2024-03-06 21:15:10,52393.038425882536,52469.91319613698,52393.038425882536
2024-03-06 21:19:51,52340.46607898456,52393.038425882536,52340.46607898456
2024-03-06 21:25:19,52389.02762241162,52340.46607898456,52389.02762241162
2024-03-06 21:31:27,52294.63047827376,52389.02762241162,52294.63047827376
2024-03-06 21:35:06,52240.51459810677,52294.63047827376,52240.51459810677
2024-03-06 21:40:36,52279.08318198831,52240.51459810677,52279.08318198831
2024-03-06 21:45:29,52253.57905922236,52279.08318198831,52253.57905922236
2024-03-06 21:51:01,52243.74557429396,52253.57905922236,52243.74557429396
2024-03-06 21:55:28,52256.749958081666,52243.74557429396,52256.749958081666
2024-03-06 22:01:19,52240.414770835836,52256.749958081666,52240.414770835836
2024-03-06 22:05:55,52131.11230339052,52240.414770835836,52131.11230339052
2024-03-06 22:11:13,52097.740132458486,52131.11230339052,52097.740132458486
2024-03-06 22:16:04,52101.247361425114,52097.740132458486,52101.247361425114
2024-03-06 22:21:22,52115.63267384193,52101.247361425114,52115.63267384193
2024-03-06 22:26:29,51996.58427324416,52115.63267384193,51996.58427324416
2024-03-06 22:31:48,52208.59890090871,51996.58427324416,52208.59890090871
2024-03-06 22:37:20,52098.434737303425,52208.59890090871,52098.434737303425
2024-03-06 22:39:56,52102.32248167037,52098.434737303425,52102.32248167037
2024-03-06 22:45:26,51980.404067412506,52102.32248167037,51980.404067412506
2024-03-06 22:50:27,51926.784889436065,51980.404067412506,51926.784889436065
2024-03-06 22:55:41,51904.64245295167,51926.784889436065,51904.64245295167
2024-03-06 23:00:10,51902.55125577542,51904.64245295167,51902.55125577542
2024-03-06 23:05:40,51717.42011468164,51902.55125577542,51717.42011468164
2024-03-06 23:10:31,51757.55397803184,51717.42011468164,51757.55397803184
2024-03-06 23:15:57,51898.07974196899,51757.55397803184,51898.07974196899
2024-03-06 23:20:37,51995.628360877505,51898.07974196899,51995.628360877505
2024-03-06 23:25:43,51993.41887406593,51995.628360877505,51993.41887406593
2024-03-06 23:30:28,51932.87595525917,51993.41887406593,51932.87595525917
2024-03-06 23:35:08,51986.44177997342,51932.87595525917,51986.44177997342
2024-03-06 23:40:28,51870.2535700078,51986.44177997342,51870.2535700078
2024-03-06 23:45:13,51812.25724581029,51870.2535700078,51812.25724581029
2024-03-06 23:50:31,51857.04410694435,51812.25724581029,51857.04410694435
2024-03-06 23:55:41,51954.31229730454,51857.04410694435,51954.31229730454
2024-03-07 00:01:25,51893.24839008434,51954.31229730454,51893.24839008434
2024-03-07 00:05:17,51867.70202554711,51893.24839008434,51867.70202554711
2024-03-07 00:11:15,51996.89470065863,51867.70202554711,51996.89470065863
2024-03-07 00:15:17,52029.626936186054,51996.89470065863,52029.626936186054
2024-03-07 00:21:29,51948.72819077968,52029.626936186054,51948.72819077968
2024-03-07 00:26:10,51832.794610080324,51948.72819077968,51832.794610080324
2024-03-07 00:30:27,51605.70509242787,51832.794610080324,51605.70509242787
2024-03-07 00:35:32,51830.883423847976,51605.70509242787,51830.883423847976
2024-03-07 00:42:13,51973.42257323689,51830.883423847976,51973.42257323689
2024-03-07 00:45:53,52041.103597804904,51973.42257323689,52041.103597804904
2024-03-07 00:51:13,52027.89774533445,52041.103597804904,52027.89774533445
2024-03-07 00:55:03,52015.6894359852,52027.89774533445,52015.6894359852
2024-03-07 01:00:45,52015.76568874181,52015.6894359852,52015.76568874181
2024-03-07 01:05:01,51995.40205665543,52015.76568874181,51995.40205665543
2024-03-07 01:10:26,51639.9535929413,51995.40205665543,51639.9535929413
2024-03-07 01:15:22,51663.47786732378,51639.9535929413,51663.47786732378
2024-03-07 01:21:15,51800.00552450195,51663.47786732378,51800.00552450195
2024-03-07 01:25:22,51922.77988920466,51800.00552450195,51922.77988920466
2024-03-07 01:30:17,51939.382847691486,51922.77988920466,51939.382847691486
2024-03-07 01:35:09,51833.44503765382,51939.382847691486,51833.44503765382
2024-03-07 01:40:18,51735.58525729258,51833.44503765382,51735.58525729258
2024-03-07 01:45:03,51767.02551860305,51735.58525729258,51767.02551860305
2024-03-07 01:50:59,51782.52917026226,51767.02551860305,51782.52917026226
2024-03-07 01:55:22,51904.62196954583,51782.52917026226,51904.62196954583
2024-03-07 02:00:21,52072.56316653607,51904.62196954583,52072.56316653607
2024-03-07 02:05:08,52275.490311826296,52072.56316653607,52275.490311826296
2024-03-07 02:10:12,52121.669882949514,52275.490311826296,52121.669882949514
2024-03-07 02:15:09,52075.96891807036,52121.669882949514,52075.96891807036
2024-03-07 02:20:07,52027.89514802633,52075.96891807036,52027.89514802633
2024-03-07 02:25:02,51947.18018375024,52027.89514802633,51947.18018375024
2024-03-07 02:30:23,51769.287997672145,51947.18018375024,51769.287997672145
2024-03-07 02:35:22,51911.772395769054,51769.287997672145,51911.772395769054
2024-03-07 02:40:16,51979.1487502573,51911.772395769054,51979.1487502573
2024-03-07 02:45:11,51943.53638087926,51979.1487502573,51943.53638087926
2024-03-07 02:50:13,51972.72781933439,51943.53638087926,51972.72781933439
2024-03-07 02:55:12,51985.795654582995,51972.72781933439,51985.795654582995
2024-03-07 03:00:19,51937.80411864089,51985.795654582995,51937.80411864089
2024-03-07 03:05:26,51882.92038341804,51937.80411864089,51882.92038341804
2024-03-07 03:10:26,51996.476168538466,51882.92038341804,51996.476168538466
2024-03-07 03:15:10,52078.500685862164,51996.476168538466,52078.500685862164
2024-03-07 03:20:22,52105.97864621013,52078.500685862164,52105.97864621013
2024-03-07 03:25:22,52064.53266977363,52105.97864621013,52064.53266977363
2024-03-07 03:30:25,52081.952810298084,52064.53266977363,52081.952810298084
2024-03-07 03:35:23,52051.50903805677,52081.952810298084,52051.50903805677
2024-03-07 03:40:39,51901.534545886985,52051.50903805677,51901.534545886985
2024-03-07 03:45:19,51801.248378608005,51901.534545886985,51801.248378608005
2024-03-07 03:50:32,51825.72351356712,51801.248378608005,51825.72351356712
2024-03-07 03:55:32,51799.60447703475,51825.72351356712,51799.60447703475
2024-03-07 04:01:19,51718.03779957869,51799.60447703475,51718.03779957869
2024-03-07 04:05:14,51637.34494833488,51718.03779957869,51637.34494833488
2024-03-07 04:10:11,51681.17238857923,51637.34494833488,51681.17238857923
2024-03-07 04:15:22,51824.94570465573,51681.17238857923,51824.94570465573
2024-03-07 04:20:14,51881.81811205145,51824.94570465573,51881.81811205145
2024-03-07 04:25:15,51810.70028283822,51881.81811205145,51810.70028283822
2024-03-07 04:27:20,51844.38475937168,51810.70028283822,51844.38475937168
2024-03-07 04:33:41,51939.1137504674,51844.38475937168,51939.1137504674
2024-03-07 04:40:14,51932.17142593832,51939.1137504674,51932.17142593832
2024-03-07 04:45:21,51896.45145639701,51932.17142593832,51896.45145639701
2024-03-07 04:50:16,51811.134323535836,51896.45145639701,51811.134323535836
2024-03-07 04:55:08,51705.662670049234,51811.134323535836,51705.662670049234
2024-03-07 05:00:02,51705.4411780143,51705.662670049234,51705.4411780143
2024-03-07 05:05:13,51713.38485935542,51705.4411780143,51713.38485935542
2024-03-07 05:11:07,51799.46385747848,51713.38485935542,51799.46385747848
2024-03-07 05:15:26,51864.37364863347,51799.46385747848,51864.37364863347
2024-03-07 05:20:18,51843.58559442826,51864.37364863347,51843.58559442826
2024-03-07 05:25:16,51900.59983991124,51843.58559442826,51900.59983991124
2024-03-07 05:30:38,51852.90498552332,51900.59983991124,51852.90498552332
2024-03-07 05:35:39,51802.85430052467,51852.90498552332,51802.85430052467
2024-03-07 05:40:43,51809.72181322589,51802.85430052467,51809.72181322589
2024-03-07 05:45:41,51729.794605555544,51809.72181322589,51729.794605555544
2024-03-07 05:50:48,51712.95459926375,51729.794605555544,51712.95459926375
2024-03-07 05:55:53,51656.80194520417,51712.95459926375,51656.80194520417
2024-03-07 06:01:28,51683.34481479384,51656.80194520417,51683.34481479384
2024-03-07 06:05:23,51753.524265462285,51683.34481479384,51753.524265462285
2024-03-07 06:09:56,51635.96288809353,51753.524265462285,51635.96288809353
2024-03-07 06:15:17,51620.20401509017,51635.96288809353,51620.20401509017
2024-03-07 06:20:23,51818.783542970144,51620.20401509017,51818.783542970144
