Timestamp,Price,Price_from,Price_to
2024-03-07 06:15:17,51620.20401509017,,51620.20401509017
2024-03-07 06:20:23,51818.783542970144,51620.20401509017,51818.783542970144
2024-03-07 06:25:27,51913.11107148188,51818.783542970144,51913.11107148188
2024-03-07 06:30:34,51935.58193836401,51913.11107148188,51935.58193836401
2024-03-07 06:35:45,51845.812583948675,51935.58193836401,51845.812583948675
2024-03-07 06:40:45,51836.88671025916,51845.812583948675,51836.88671025916
2024-03-07 06:45:53,51825.42491455936,51836.88671025916,51825.42491455936
2024-03-07 06:51:24,51687.6123020487,51825.42491455936,51687.6123020487
2024-03-07 06:55:59,51739.35863161797,51687.6123020487,51739.35863161797
2024-03-07 07:01:20,51693.15438310134,51739.35863161797,51693.15438310134
2024-03-07 07:06:17,51753.23581109617,51693.15438310134,51753.23581109617
2024-03-07 07:10:41,51681.59103650524,51753.23581109617,51681.59103650524
2024-03-07 07:16:01,51726.966037826525,51681.59103650524,51726.966037826525
2024-03-07 07:21:21,51853.24105319034,51726.966037826525,51853.24105319034
2024-03-07 07:25:50,51925.28918403503,51853.24105319034,51925.28918403503
2024-03-07 07:30:27,51901.81618884001,51925.28918403503,51901.81618884001
2024-03-07 07:35:17,51900.19446448843,51901.81618884001,51900.19446448843
2024-03-07 07:41:01,52066.04065173648,51900.19446448843,52066.04065173648
2024-03-07 07:46:44,52096.825043210105,52066.04065173648,52096.825043210105
2024-03-07 07:52:04,52063.987135384945,52096.825043210105,52063.987135384945
2024-03-07 07:56:24,52054.3073172801,52063.987135384945,52054.3073172801
2024-03-07 08:01:44,52147.55939324032,52054.3073172801,52147.55939324032
2024-03-07 08:06:33,52331.15267788497,52147.55939324032,52331.15267788497
2024-03-07 08:11:32,52391.190572564316,52331.15267788497,52391.190572564316
2024-03-07 08:21:55,52587.57718250974,52391.190572564316,52587.57718250974
2024-03-07 08:26:14,52549.61568159668,52587.57718250974,52549.61568159668
2024-03-07 08:30:42,52462.49697474574,52549.61568159668,52462.49697474574
2024-03-07 08:36:32,52328.636152656625,52462.49697474574,52328.636152656625
2024-03-07 08:41:49,52316.97704322991,52328.636152656625,52316.97704322991
2024-03-07 08:46:24,52468.674216002524,52316.97704322991,52468.674216002524
2024-03-07 08:51:12,52403.07396520812,52468.674216002524,52403.07396520812
2024-03-07 08:54:14,52317.047899646204,52403.07396520812,52317.047899646204
2024-03-07 09:00:28,52304.884648750376,52317.047899646204,52304.884648750376
2024-03-07 09:04:13,52344.42786260866,52304.884648750376,52344.42786260866
2024-03-07 09:09:27,52442.982944411466,52344.42786260866,52442.982944411466
2024-03-07 09:14:19,52476.35516576441,52442.982944411466,52476.35516576441
2024-03-07 09:21:05,52445.90669163463,52476.35516576441,52445.90669163463
2024-03-07 09:25:22,52433.98238543161,52445.90669163463,52433.98238543161
2024-03-07 09:30:26,52359.14673519585,52433.98238543161,52359.14673519585
2024-03-07 09:35:05,52291.76474835719,52359.14673519585,52291.76474835719
2024-03-07 09:39:57,52430.97668886921,52291.76474835719,52430.97668886921
2024-03-07 09:44:59,52453.16675054176,52430.97668886921,52453.16675054176
2024-03-07 09:51:01,52388.68163181553,52453.16675054176,52388.68163181553
2024-03-07 09:55:01,52398.7900133146,52388.68163181553,52398.7900133146
2024-03-07 10:00:52,52382.155704432065,52398.7900133146,52382.155704432065
2024-03-07 10:04:55,52389.873701534234,52382.155704432065,52389.873701534234
2024-03-07 10:10:17,52378.77010512517,52389.873701534234,52378.77010512517
2024-03-07 10:14:50,52450.6925480098,52378.77010512517,52450.6925480098
2024-03-07 10:20:06,52450.38781186918,52450.6925480098,52450.38781186918
2024-03-07 10:25:14,52410.562382763674,52450.38781186918,52410.562382763674
2024-03-07 10:30:20,52515.40635579635,52410.562382763674,52515.40635579635
2024-03-07 10:35:11,52430.07110635,52515.40635579635,52430.07110635
2024-03-07 10:40:00,52359.536502146235,52430.07110635,52359.536502146235
2024-03-07 10:45:14,52432.498398490374,52359.536502146235,52432.498398490374
2024-03-07 10:50:30,52416.864839526104,52432.498398490374,52416.864839526104
2024-03-07 10:55:08,52420.3728846506,52416.864839526104,52420.3728846506
2024-03-07 11:00:23,52489.33790967643,52420.3728846506,52489.33790967643
2024-03-07 11:05:22,52549.02218124785,52489.33790967643,52549.02218124785
2024-03-07 11:10:27,52719.28986121193,52549.02218124785,52719.28986121193
2024-03-07 11:15:16,52598.4440338636,52719.28986121193,52598.4440338636
2024-03-07 11:20:17,52283.14541368944,52598.4440338636,52283.14541368944
2024-03-07 11:25:04,52267.15676765979,52283.14541368944,52267.15676765979
2024-03-07 11:31:22,52307.15218274781,52267.15676765979,52307.15218274781
2024-03-07 11:34:51,52353.473981146766,52307.15218274781,52353.473981146766
2024-03-07 11:40:02,52267.16743986427,52353.473981146766,52267.16743986427
2024-03-07 11:45:10,52355.51064219965,52267.16743986427,52355.51064219965
2024-03-07 11:50:16,52401.49639483917,52355.51064219965,52401.49639483917
2024-03-07 11:55:12,52373.448507173285,52401.49639483917,52373.448507173285
2024-03-07 12:01:03,52482.51540061013,52373.448507173285,52482.51540061013
