Timestamp,Price,Price_from,Price_to
2024-02-26 15:55:39,41619.947383309736,,41619.947383309736
2024-02-26 16:01:43,41666.45736379457,41619.947383309736,41666.45736379457
2024-02-26 16:05:52,41712.942957574945,41666.45736379457,41712.942957574945
2024-02-26 16:10:03,41951.29580604617,41712.942957574945,41951.29580604617
2024-02-26 16:15:23,42186.73555109656,41951.29580604617,42186.73555109656
2024-02-26 16:20:32,42144.3552774718,42186.73555109656,42144.3552774718
2024-02-26 16:25:07,41978.629419707766,42144.3552774718,41978.629419707766
2024-02-26 16:30:16,42049.19201798012,41978.629419707766,42049.19201798012
2024-02-26 16:35:18,41890.79766721606,42049.19201798012,41890.79766721606
2024-02-26 16:40:26,41988.24340863924,41890.79766721606,41988.24340863924
2024-02-26 16:45:29,42044.5602276316,41988.24340863924,42044.5602276316
2024-02-26 16:50:31,42005.6293799247,42044.5602276316,42005.6293799247
2024-02-26 16:55:19,42006.157149136016,42005.6293799247,42006.157149136016
2024-02-26 17:00:08,42100.976388692245,42006.157149136016,42100.976388692245
2024-02-26 17:05:12,42052.43635109313,42100.976388692245,42052.43635109313
2024-02-26 17:10:01,42106.1015419557,42052.43635109313,42106.1015419557
2024-02-26 17:15:08,42118.25668373893,42106.1015419557,42118.25668373893
2024-02-26 17:20:32,42151.81733855488,42118.25668373893,42151.81733855488
2024-02-26 17:25:21,42126.165375623474,42151.81733855488,42126.165375623474
2024-02-26 17:30:08,42055.20230255425,42126.165375623474,42055.20230255425
2024-02-26 17:35:24,42051.32771550842,42055.20230255425,42051.32771550842
2024-02-26 17:40:37,42108.364765349004,42051.32771550842,42108.364765349004
2024-02-26 17:45:09,42131.885166322114,42108.364765349004,42131.885166322114
2024-02-26 17:50:26,42106.90166250721,42131.885166322114,42106.90166250721
2024-02-26 17:55:22,42109.42362195506,42106.90166250721,42109.42362195506
2024-02-26 18:00:31,42163.22217828676,42109.42362195506,42163.22217828676
2024-02-26 18:05:21,42203.39998583233,42163.22217828676,42203.39998583233
2024-02-26 18:10:14,42239.1368138399,42203.39998583233,42239.1368138399
2024-02-26 18:15:40,42218.38134884387,42239.1368138399,42218.38134884387
2024-02-26 18:20:22,42212.23602868447,42218.38134884387,42212.23602868447
2024-02-26 18:25:18,42278.076349544586,42212.23602868447,42278.076349544586
2024-02-26 18:30:18,42284.10683474376,42278.076349544586,42284.10683474376
2024-02-26 18:35:15,42264.91750389394,42284.10683474376,42264.91750389394
2024-02-26 18:40:17,42114.06614245701,42264.91750389394,42114.06614245701
2024-02-26 18:45:26,42136.5945386564,42114.06614245701,42136.5945386564
2024-02-26 18:51:29,42272.29291095736,42136.5945386564,42272.29291095736
2024-02-26 18:55:09,42308.39564606975,42272.29291095736,42308.39564606975
2024-02-26 19:01:20,42297.1364882895,42308.39564606975,42297.1364882895
2024-02-26 19:05:45,42246.10746904349,42297.1364882895,42246.10746904349
2024-02-26 19:10:48,42234.99840085617,42246.10746904349,42234.99840085617
